Database Name,DateBreached,DateAdded,Status
Cmvet.ie Website,Unknown,09/17/2019,Verified
Bedrijfsnetwerk-topofholland.nl Website,Unknown,09/17/2019,Verified
Baltimoreeats.com Website,Unknown,09/17/2019,Verified
Delucasmarket.com Website,Unknown,09/17/2019,Verified
Artrading.com.hk Website,Unknown,09/17/2019,Verified
Aynrand.cz Website,Unknown,09/17/2019,Verified
Appletoncoated.com Website,Unknown,09/17/2019,Verified
Ddavids.com.au Website,Unknown,09/17/2019,Verified
Colegiocest.com.br Website,Unknown,09/17/2019,Verified
Aeroscripophile.hydroretro.net Website,Unknown,09/17/2019,Verified
Code.ttasp.com Website,Unknown,09/17/2019,Verified
Barpokerseries.com Website,Unknown,09/17/2019,Verified
0286776498.com Website,Unknown,09/17/2019,Verified
Babulle.com Website,Unknown,09/17/2019,Verified
Colours.fm Website,Unknown,09/17/2019,Verified
Badgesplus.co.uk Website,Unknown,09/17/2019,Verified
Autosoftjournal.net Website,Unknown,09/17/2019,Verified
Avonflex.com Website,Unknown,09/17/2019,Verified
Archives-de-france.fr Website,Unknown,09/17/2019,Verified
Dailyneedsindia.com Website,Unknown,09/17/2019,Verified
Bpsemi.com Website,Unknown,09/17/2019,Verified
Aprilskies.amniisia.com Website,Unknown,09/17/2019,Verified
Abrmr.com Member Website,Unknown,09/17/2019,Verified
Bangkokaudio.com Website,Unknown,09/17/2019,Verified
Bmusicstore.com Website,Unknown,09/17/2019,Verified
Deckerix.com Website,Unknown,09/17/2019,Verified
Bgctub-edu.net Website,Unknown,09/17/2019,Verified
Chevalier-cms.perfectlink.com.hk Website,Unknown,09/17/2019,Verified
Channelelectronics.ca Website,Unknown,09/17/2019,Verified
Clusterheadaches.com.au Website,Unknown,09/17/2019,Verified
Admin.theahigroup.com Website,Unknown,09/17/2019,Verified
Ceder.net Website,Unknown,09/17/2019,Verified
212.178.67.161 Website,Unknown,09/17/2019,Verified
Apgvbank.in Website,Unknown,09/17/2019,Verified
Ausnznet.com Website,Unknown,09/17/2019,Verified
Cyprus-net.com Website,Unknown,09/17/2019,Verified
Borbapauseperin.adv.br Website,Unknown,09/17/2019,Verified
Coinzip.com Website,Unknown,09/17/2019,Verified
Careersatcore.com Website,Unknown,09/17/2019,Verified
Bpclkrcreditsociety.org Website,Unknown,09/17/2019,Verified
Calvaria.org.ua Website,Unknown,09/17/2019,Verified
Biology.ie Website,Unknown,09/17/2019,Verified
Ausnz.net Website,Unknown,09/17/2019,Verified
Beardeddragon.com.au Website,Unknown,09/17/2019,Verified
Annaspansextoys.com Website,Unknown,09/17/2019,Verified
Data.evaluationcanada.org Website,Unknown,09/17/2019,Verified
Assofermet.it Website,Unknown,09/17/2019,Verified
Congoleum.com Website,Unknown,09/17/2019,Verified
Cmn.org.mx Website,Unknown,09/17/2019,Verified
Commerciallevel.com Website,Unknown,09/17/2019,Verified
Archive.soccersaintejulie.com Website,Unknown,09/17/2019,Verified
Asiasoft.com Website,Unknown,09/17/2019,Verified
Address467.com Website,Unknown,09/17/2019,Verified
Chrb.com.tw Website,Unknown,09/17/2019,Verified
197-198.hu Website,Unknown,09/17/2019,Verified
Bni.eu Website,Unknown,09/17/2019,Verified
Addons.soholaunch.com Website,Unknown,09/17/2019,Verified
Delta-texnika.doslidnyk.com Website,Unknown,09/17/2019,Verified
Academy4enrichment.com Website,Unknown,09/17/2019,Verified
Billbenac.com Website,Unknown,09/17/2019,Verified
Apsanlaw.com Website,Unknown,09/17/2019,Verified
Brusselsmatters.eu Website,Unknown,09/17/2019,Verified
Bootsdaily.com Website,Unknown,09/17/2019,Verified
Appclass.hk Website,Unknown,09/17/2019,Verified
Cityevents.tv Website,Unknown,09/17/2019,Verified
Boglarkapanzio.hu Website,Unknown,09/17/2019,Verified
Blackpoolhotelsearch.co.uk Website,Unknown,09/17/2019,Verified
Blitztime.coms Website,Unknown,09/17/2019,Verified
Biblio.ecotec.edu.ec Website,Unknown,09/17/2019,Verified
Chuphotic.com Website,Unknown,09/17/2019,Verified
Accountingtalent.org Website,Unknown,09/17/2019,Verified
Conferencecollectables.com Website,Unknown,09/17/2019,Verified
Cronorunner.es Website,Unknown,09/17/2019,Verified
550cord.com Website,Unknown,09/17/2019,Verified
Anuga.com Website,Unknown,09/17/2019,Verified
104.239.176.21 Website,Unknown,09/17/2019,Verified
Bbuys.com.au Website,Unknown,09/17/2019,Verified
Cognwm.org Website,Unknown,09/17/2019,Verified
Awesomerents.com Website,Unknown,09/17/2019,Verified
Artaparts.nl Website,Unknown,09/17/2019,Verified
Dagens-hockey.se Website,Unknown,09/17/2019,Verified
Bdmserver.nmlindia.org Website,Unknown,09/17/2019,Verified
Casatualondon.com Website,Unknown,09/17/2019,Verified
Agri-design.jp Website,Unknown,09/17/2019,Verified
Claudiocipolletti.it Website,Unknown,09/17/2019,Verified
Bestseller.gr Website,Unknown,09/17/2019,Verified
Bianchi-industrial.it Website,Unknown,09/17/2019,Verified
Christianslides.com Website,Unknown,09/17/2019,Verified
Cebucentral.com Website,Unknown,09/17/2019,Verified
141r840.com Website,Unknown,09/17/2019,Verified
Cpgs.run.edu.ng Website,Unknown,09/17/2019,Verified
Actorsagency.lt Website,Unknown,09/17/2019,Verified
Cropix.hr Website,Unknown,09/17/2019,Verified
Apfam.org Website,Unknown,09/17/2019,Verified
Caboots.com Website,Unknown,09/17/2019,Verified
Conciertosenasturias.com Website,Unknown,09/17/2019,Verified
Cmacuhk.org.hk Website,Unknown,09/17/2019,Verified
Bitig.org Website,Unknown,09/17/2019,Verified
Budiodgovoran.me Website,Unknown,09/17/2019,Verified
Csa.yhi.com.sg Website,Unknown,09/17/2019,Verified
Banquethallsindelhi.in Website,Unknown,09/17/2019,Verified
Bo6s.com.tw Website,Unknown,09/17/2019,Verified
Airesources.org Website,Unknown,09/17/2019,Verified
Bussmannasia.com Website,Unknown,09/17/2019,Verified
Ael-india.com Website,Unknown,09/17/2019,Verified
Bolsover-caravans.com Website,Unknown,09/17/2019,Verified
Blossomscellar.com Website,Unknown,09/17/2019,Verified
Arbitration.org.tw Website,Unknown,09/17/2019,Verified
Bktautosales.com Website,Unknown,09/17/2019,Verified
Bournemouthcvs.org.uk Website,Unknown,09/17/2019,Verified
Chem.fsu.edu Website,Unknown,09/17/2019,Verified
Chi.koreaportal.com Website,Unknown,09/17/2019,Verified
Atl.koreaportal.com Website,Unknown,09/17/2019,Verified
Brandix.com Website,Unknown,09/17/2019,Verified
Bravoscreens.com Website,Unknown,09/17/2019,Verified
Cambridgephoto.com Website,Unknown,09/17/2019,Verified
Chockcatalog.com Website,Unknown,09/17/2019,Verified
Bpsemi.com Info Website,Unknown,09/17/2019,Verified
Bookwormcentral.com Website,Unknown,09/17/2019,Verified
Advi.ru Website,Unknown,09/17/2019,Verified
Coffeemotion.es Website,Unknown,09/17/2019,Verified
Celifts.co.uk Website,Unknown,09/17/2019,Verified
365wecare.com Website,Unknown,09/17/2019,Verified
Culturagalega.gal Website,Unknown,09/17/2019,Verified
Archivum.szabadsag.ro Website,Unknown,09/17/2019,Verified
Aivaweb.com Website,Unknown,09/17/2019,Verified
Atouthasardshop.fr Website,Unknown,09/17/2019,Verified
Airfieldmodels.com Website,Unknown,09/17/2019,Verified
Complexfluids.org Website,Unknown,09/17/2019,Verified
Conventionplanit.com Website,Unknown,09/17/2019,Verified
Cxgroup.com.cn Website,Unknown,09/17/2019,Verified
210.240.115.1 Website,Unknown,09/17/2019,Verified
Construcali.com Website,Unknown,09/17/2019,Verified
Danielbelanger.com Website,Unknown,09/17/2019,Verified
Auction.telesale.com Website,Unknown,09/17/2019,Verified
Cazbit.com Website,Unknown,09/17/2019,Verified
360water.com Website,Unknown,09/17/2019,Verified
Brandsoccer.co.kr Website,Unknown,09/17/2019,Verified
Crown.crowngolfweb.co.uk Website,Unknown,09/17/2019,Verified
Cdrinternational.com Website,Unknown,09/17/2019,Verified
Cyclerestorer.com Tb Website,Unknown,09/17/2019,Verified
Alticast.co.kr Website,Unknown,09/17/2019,Verified
Atlantiszkiado.hu Website,Unknown,09/17/2019,Verified
All-guitar-chords.com Website,Unknown,09/17/2019,Verified
Consiliulelevilorlazar.ro Website,Unknown,09/17/2019,Verified
Cac.mcgill.ca Website,Unknown,09/17/2019,Verified
Bookmyad.com Website,Unknown,09/17/2019,Verified
Bio-forme-boutique.com Website,Unknown,09/17/2019,Verified
Coens.com Website,Unknown,09/17/2019,Verified
Artwalksandiego.org Website,Unknown,09/17/2019,Verified
Agroua.net Website,Unknown,09/17/2019,Verified
Bergvarme-info.se Website,Unknown,09/17/2019,Verified
Avtbiotech.com Website,Unknown,09/17/2019,Verified
Biblestory.com Website,Unknown,09/17/2019,Verified
Blitztime.com Website,Unknown,09/17/2019,Verified
Bccollegeasansol.org Website,Unknown,09/17/2019,Verified
China.wooshoes.com Website,Unknown,09/17/2019,Verified
Cdjlawjournal.com Website,Unknown,09/17/2019,Verified
Cridem.org Website,Unknown,09/17/2019,Verified
Baoqutang.com Website,Unknown,09/17/2019,Verified
Bzu.edu.pk Website,Unknown,09/17/2019,Verified
Ccsd.net Website,Unknown,09/17/2019,Verified
Closetstogo.com Website,Unknown,09/17/2019,Verified
Bookfoto.com Website,Unknown,09/17/2019,Verified
Apply.publicallies.org Website,Unknown,09/17/2019,Verified
Bi-bestpractices.com Website,Unknown,09/17/2019,Verified
Arkiv.svenskbridge.se Website,Unknown,09/17/2019,Verified
Class.teachstone.com Website,Unknown,09/17/2019,Verified
Alphaconfidence.com Website,Unknown,09/17/2019,Verified
Coccas.com Website,Unknown,09/17/2019,Verified
Coffmancoffee.com Website,Unknown,09/17/2019,Verified
Aslscenarioarchive.com Website,Unknown,09/17/2019,Verified
Andanafilms.com Website,Unknown,09/17/2019,Verified
Bias-inc.com Website,Unknown,09/17/2019,Verified
Bpatc.org.bd Website,Unknown,09/17/2019,Verified
Chemmol.com Website,Unknown,09/17/2019,Verified
Atlasfundacio.org Website,Unknown,09/17/2019,Verified
Chforest.org Website,Unknown,09/17/2019,Verified
Bellapod.com Website,Unknown,09/17/2019,Verified
16sanskar.com Website,Unknown,09/17/2019,Verified
Acmejewels.com.hk Website,Unknown,09/17/2019,Verified
Bizhound.com.au Website,Unknown,09/17/2019,Verified
Csonkaglas.com Website,Unknown,09/17/2019,Verified
Auction.stoneworks.com Website,Unknown,09/17/2019,Verified
Cths.fr Website,Unknown,09/17/2019,Verified
Davidjweeks.ca Website,Unknown,09/17/2019,Verified
Asp.esprit.ne.jp Website,Unknown,09/17/2019,Verified
Business.org.br Website,Unknown,09/17/2019,Verified
Decaldriveway.com Website,Unknown,09/17/2019,Verified
Capicuacic.com Website,Unknown,09/17/2019,Verified
3builders.com Website,Unknown,09/17/2019,Verified
Connectionsforwomen.com Website,Unknown,09/17/2019,Verified
Ahr.com.sg Website,Unknown,09/17/2019,Verified
Clearinghouse.carisnet.org Website,Unknown,09/17/2019,Verified
Aislon.com.tw Website,Unknown,09/17/2019,Verified
Birchfamilyservices.org Website,Unknown,09/17/2019,Verified
Cubelec.com.tw Website,Unknown,09/17/2019,Verified
Antiquegolfscotland.com Website,Unknown,09/17/2019,Verified
Brojaw.com.tw Website,Unknown,09/17/2019,Verified
Cleartrade.fr Website,Unknown,09/17/2019,Verified
Abscience.com.tw Website,Unknown,09/17/2019,Verified
Comparepcsoftware.com Website,Unknown,09/17/2019,Verified
Barscansys.com Website,Unknown,09/17/2019,Verified
Bouldering.cz Website,Unknown,09/17/2019,Verified
Agencedelaplage.fr Website,Unknown,09/17/2019,Verified
Cardoso.oufti.com Website,Unknown,09/17/2019,Verified
Creative-computing.co.uk Website,Unknown,09/17/2019,Verified
Brandatlantis.com Website,Unknown,09/17/2019,Verified
Climate.ncsu.edu Website,Unknown,09/17/2019,Verified
Aacvm.com.ar Website,Unknown,09/17/2019,Verified
Abrmr.com Website,Unknown,09/17/2019,Verified
Academiadelfolklore.com Website,Unknown,09/17/2019,Verified
Chambacampthiksey.com Website,Unknown,09/17/2019,Verified
Chronoteam.org Website,Unknown,09/17/2019,Verified
Audioidiots.com Website,Unknown,09/17/2019,Verified
Amexcap.com Website,Unknown,09/17/2019,Verified
Changzhou.jiangsu.net Website,Unknown,09/17/2019,Verified
Consignatia.ro Website,Unknown,09/17/2019,Verified
Crotalgin.hu Website,Unknown,09/17/2019,Verified
Artalivegallery.com Website,Unknown,09/17/2019,Verified
Contadordevisitas.org Website,Unknown,09/17/2019,Verified
Cucinamancina.com Website,Unknown,09/17/2019,Verified
Colfacor.org.ar Website,Unknown,09/17/2019,Verified
Africanaffair.biz Website,Unknown,09/17/2019,Verified
Ashwinder.sycophanthex.com Website,Unknown,09/17/2019,Verified
1truck.tv Website,Unknown,09/17/2019,Verified
Comefortrade.com Website,Unknown,09/17/2019,Verified
Chulamarket.com Website,Unknown,09/17/2019,Verified
Cartermuseum.org Website,Unknown,09/17/2019,Verified
Appartalouer.com Website,Unknown,09/17/2019,Verified
Aggiornamentibd.maggioli.it Website,Unknown,09/17/2019,Verified
Ciboapp.com Website,Unknown,09/17/2019,Verified
Cdocovaresa.com Website,Unknown,09/17/2019,Verified
Combustionsuit.com Website,Unknown,09/17/2019,Verified
Christianguitar.org Website,Unknown,09/17/2019,Verified
Broadstreetlagos.com Website,Unknown,09/17/2019,Verified
Dalcomasia.com Website,Unknown,09/17/2019,Verified
Botnarchallenge.innocentive.com Website,Unknown,09/17/2019,Verified
Dalcomla.com Website,Unknown,09/17/2019,Verified
Bulwindoors.com Website,Unknown,09/17/2019,Verified
Cs.smu.ca Website,Unknown,09/17/2019,Verified
Bookholidaylodge.co.uk Website,Unknown,09/17/2019,Verified
Cda.org.ar Website,Unknown,09/17/2019,Verified
Christianworldinc.com Website,Unknown,09/17/2019,Verified
Community-exchange.org Website,Unknown,09/17/2019,Verified
Caravan24.cz Website,Unknown,09/17/2019,Verified
Calchipelectronics.com Website,Unknown,09/17/2019,Verified
Ac.ynw.hk Website,Unknown,09/17/2019,Verified
Allconferencealert.com Website,Unknown,09/17/2019,Verified
Cpgimages.com Website,Unknown,09/17/2019,Verified
Cus.sk Website,Unknown,09/17/2019,Verified
Aishwaryacollege.ac.in Website,Unknown,09/17/2019,Verified
Cidex2018.com Website,Unknown,09/17/2019,Verified
Concordevision.fr Website,Unknown,09/17/2019,Verified
Besser-feiern.de Website,Unknown,09/17/2019,Verified
Babynamesmeanings.info Website,Unknown,09/17/2019,Verified
Acavision.com Website,Unknown,09/17/2019,Verified
Creativeimpressions.com Website,Unknown,09/17/2019,Verified
2657.indexcopernicus.com Website,Unknown,09/17/2019,Verified
Bademeister.com Website,Unknown,09/17/2019,Verified
Bmifm.com Website,Unknown,09/17/2019,Verified
Bargainprinting.com Website,Unknown,09/17/2019,Verified
Bswc1288.or.kr Website,Unknown,09/17/2019,Verified
Arai.mrsc.jp Website,Unknown,09/17/2019,Verified
Bikenightusa.com Website,Unknown,09/17/2019,Verified
123-finder.de Website,Unknown,09/17/2019,Verified
4170nmarine.com Website,Unknown,09/17/2019,Verified
Bankofamerica.vacationwired.com Website,Unknown,09/17/2019,Verified
Blog.uniterre.com Website,Unknown,09/17/2019,Verified
247friend.net Website,Unknown,09/17/2019,Verified
Dadrah.ir Website,Unknown,09/17/2019,Verified
Coccas.coms Website,Unknown,09/17/2019,Verified
Citiesengage.eu Website,Unknown,09/17/2019,Verified
Collection.gathernomoss.com Website,Unknown,09/17/2019,Verified
Club-rare.jp Website,Unknown,09/17/2019,Verified
Balitours.com.au Website,Unknown,09/17/2019,Verified
Azea.fr Website,Unknown,09/17/2019,Verified
Artchateau.com Website,Unknown,09/17/2019,Verified
Brighthomesalgarve.com Website,Unknown,09/17/2019,Verified
Cs.nccu.edu.tw Website,Unknown,09/17/2019,Verified
Cretesenesi.com Website,Unknown,09/17/2019,Verified
Ccaa.cm Website,Unknown,09/17/2019,Verified
Best79.co.kr Website,Unknown,09/17/2019,Verified
Demo.msgconsultant.com Website,Unknown,09/17/2019,Verified
Archivoconfidencial.com.mx Website,Unknown,09/17/2019,Verified
Camposvet.pt Website,Unknown,09/17/2019,Verified
Badefamily.com.tw Website,Unknown,09/17/2019,Verified
Ctgpoly.gov.bd Website,Unknown,09/17/2019,Verified
Cs.joensuu.fi Website,Unknown,09/17/2019,Verified
Bikenarc.com Website,Unknown,09/17/2019,Verified
Citytravel360.com Website,Unknown,09/17/2019,Verified
Counter.hiroshima-ie.com Website,Unknown,09/17/2019,Verified
Crossingtel.lu Website,Unknown,09/17/2019,Verified
Bebismarck.com Website,Unknown,09/17/2019,Verified
Dekuma.com Website,Unknown,09/17/2019,Verified
100license.com Website,Unknown,09/17/2019,Verified
Colorrich.com.hk Website,Unknown,09/17/2019,Verified
Daesungenertec.co.kr Website,Unknown,09/17/2019,Verified
Cham.shinsonhapkido.ch Website,Unknown,09/17/2019,Verified
Alb.ie Website,Unknown,09/17/2019,Verified
Aiguillages.eu Website,Unknown,09/17/2019,Verified
Artofcolors.in Website,Unknown,09/17/2019,Verified
Apply.lk Website,Unknown,09/17/2019,Verified
Bnaimitzvahguide.com Website,Unknown,09/17/2019,Verified
Cbv.djahren.com Website,Unknown,09/17/2019,Verified
Admission.iist.ac.in Website,Unknown,09/17/2019,Verified
Alfonzorivas.com Website,Unknown,09/17/2019,Verified
Daviduhl.fineartworld.com Website,Unknown,09/17/2019,Verified
Cbd5space.com Website,Unknown,09/17/2019,Verified
Colegiolaconcepcion.com.co Website,Unknown,09/17/2019,Verified
Brangus.org.br Website,Unknown,09/17/2019,Verified
Consumer-insight.co.kr Website,Unknown,09/17/2019,Verified
Brasileduc.com.br Website,Unknown,09/17/2019,Verified
140.126.246.8 Website,Unknown,09/17/2019,Verified
Cbmind.or.kr Website,Unknown,09/17/2019,Verified
Ahouseisbetter.com Website,Unknown,09/17/2019,Verified
3mmusica.it Website,Unknown,09/17/2019,Verified
Computerstuff.net.nz Website,Unknown,09/17/2019,Verified
Almultani.com Website,Unknown,09/17/2019,Verified
Ardea.nou.nu Website,Unknown,09/17/2019,Verified
Alreginta.lt Website,Unknown,09/17/2019,Verified
Bestbuyseychelles.com Website,Unknown,09/17/2019,Verified
Cefa.com.mx Website,Unknown,09/17/2019,Verified
Cpschallenge.com Website,Unknown,09/17/2019,Verified
Apps.nakenterprise.com Website,Unknown,09/17/2019,Verified
Activexamerica.com Website,Unknown,09/17/2019,Verified
C3m.ca Website,Unknown,09/17/2019,Verified
Cresconnect.crestechglobal.com Website,Unknown,09/17/2019,Verified
Bitdurg.ac.in Website,Unknown,09/17/2019,Verified
Aunika.com Website,Unknown,09/17/2019,Verified
Cordovabay.com Website,Unknown,09/17/2019,Verified
Daelim.fr Website,Unknown,09/17/2019,Verified
Bosukjewelry.com Website,Unknown,09/17/2019,Verified
Byforte.com Website,Unknown,09/17/2019,Verified
Dardanosnet.gr Website,Unknown,09/17/2019,Verified
Cpmo.com.sa Website,Unknown,09/17/2019,Verified
Bandplans.com Website,Unknown,09/17/2019,Verified
Cb2000.ca Website,Unknown,09/17/2019,Verified
Cpp66.com Website,Unknown,09/17/2019,Verified
Bachmanandturner.com Website,Unknown,09/17/2019,Verified
Csys.org Website,Unknown,09/17/2019,Verified
Ahjteam.com Website,Unknown,09/17/2019,Verified
Amaluxuryshower.com Website,Unknown,09/17/2019,Verified
Chinagreen.com.hk Website,Unknown,09/17/2019,Verified
108health.com Website,Unknown,09/17/2019,Verified
